,Type,Course Code,Course Name,Instructor(s),Venue,Slot,Division,Registration Limit,Division.1,Time,Slot_code,Dept,Yxx ka Y,Restrictions
484,timetable,ES 682,Numerical Methods for Environmental Systems,A - Amritanshu Shriwastav I - Tabish Nawaz,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,ES,6,
485,timetable,ES 684,Design of Water and Wastewater Systems,I - Sanjeev Chaudhari,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,ES,6,
486,timetable,ES 792,Communication Skills -II,A - Harish C. Phuleria I - Virendra Sethi,   FullSemester,13 Thu-13B-19:00:00-20:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Thu-13B-19:00:00-20:25:00 Tue-10A-14:00:00-15:25:00,13,ES,7,
487,timetable,ES 792,Communication Skills -II,A - Harish C. Phuleria I - Virendra Sethi,  ,13 Thu-13B-19:00:00-20:25:00,, 0,, Thu-13B-19:00:00-20:25:00,13,ES,7,
488,timetable,ET 604,Research Methods in Educational Technology,I - Ritayan Mitra,   FullSemester,L Wed-LX-14:00:00-16:55:00,, 0,,Wed-LX-14:00:00-16:55:00,LX,ET,6,
489,timetable,ET 605,Adaptive Tutoring Systems,I - Ramkumar Rajendran,   FullSemester,8,, 0,,,8,ET,6,
490,timetable,ET 611,Learning Sciences,I - Chandan Dasgupta,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ET,6,
491,timetable,ET 614,Instructional Systems Design,I - Sahana Murthy,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,ET,6,
492,timetable,ET 620,Educational Neuroscience,I - Ritayan Mitra,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ET,6,
493,timetable,ET 694,Seminar,I - Ritayan Mitra,   FullSemester,,, 0,,,0,ET,6,
494,timetable,ET 792,Communication Skills -II,I - S. R. Iyer,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,ET,7,
495,timetable,GNR402,Introduction to Geographic Information Systems,I - Surya Durbha,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,GNR,4,
496,timetable,GNR410,Digital Photogrammetry and GPS,I - Gedam S.S.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,GNR,4,
497,timetable,GNR602,Advanced Methods in Satellite Image Processing,I - Mohan B.Krishna,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,GNR,6,
498,timetable,GNR618,Remote Sensing and GIS Applications to Cryosphere,I - Gulab Singh,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,GNR,6,
499,timetable,GNR628,Planetary Spectroscopy and Remote Sensing,I - Alok Porwal,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,GNR,6,
500,timetable,GNR629,Advances in Geospatial Standards Interoperability and Knowledge Discovery,I - Surya Durbha,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,GNR,6,
501,timetable,GNR630,Introduction to Geospatial Technologies,A - Gedam S.S. I - Mohan B.Krishna,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 50,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,GNR,6,
502,timetable,GNR631,Rural Informatics,I - Adinarayana J.,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GNR,6,
503,timetable,GNR633,Remote Sensing and GIS Applications to Mineral and Hydrocarbon Exploration,I - Alok Porwal,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,GNR,6,
504,timetable,GNR639,Natural Disaster Assessment and Management,I - Gulab Singh,   FullSemester,7 Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,, 0,,Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,7,GNR,6,
505,timetable,GNR640,Geospatial Statistics,I - Karthikeyan Lanka,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,GNR,6,
506,timetable,GNR642,Scattering Models in Microwave Remote Sensing,I - Gulab Singh,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,GNR,6,
507,timetable,GNR644,Remote Sensing of Surface Water Resources,I - Karthikeyan Lanka,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,GNR,6,
508,timetable,GNR646,Polarization Radar and SAR Polarimetry,I - Gulab Singh,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GNR,6,
509,timetable,GNR647,Microwave Remote Sensing,A - Rao Y.S. I - Avik Bhattacharya,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,GNR,6,
510,timetable,GNR651,Digital Photogrammetry and Cartography,I - Gedam S.S.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,GNR,6,
511,timetable,GNR652,Machine Learning for Remote Sensing-I,I - Biplab Banerjee,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,GNR,6,
512,timetable,GNR792,Communication Skills -II,A - Avik Bhattacharya I - Adinarayana J.,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,GNR,7,
513,timetable,GP 402,Gravity and Magnetic Methods,I - M. Radhakrishna,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GP,4,
514,timetable,GP 408,Gravity and Magnetic Lab,I - M. Radhakrishna,   FullSemester,L1 Mon-L1-14:00:00-16:55:00,, 0,, Mon-L1-14:00:00-16:55:00,L1,GP,4,
515,timetable,GP 414,Electrical Methods,I - Ad Singh,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,GP,4,
516,timetable,GP 415,Mineralogy & Petrology Lab,I - Patel S.C.,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,GP,4,
517,timetable,GP 416,Structural Geology & Stratigraphy,I - Soumyajit Mukherjee,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,GP,4,
518,timetable,GP 418,Exploration Seismology I,I - Bharath C. Shekar,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,GP,4,
519,timetable,GP 420,Structural Geology & Stratigraphy Lab,I - Soumyajit Mukherjee,   FullSemester,L2 Tue-L2-14:00:00-16:55:00,, 0,, Tue-L2-14:00:00-16:55:00,L2,GP,4,
520,timetable,GP 422,Geological Field Work,I - Prabhakar Naraga,   FullSemester,,, 0,,,0,GP,4,
521,timetable,GP 502,Well Logging,I - Mohan G.,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,GP,5,
522,timetable,GP 506,Geophysical Inverse Theory,I - Satish Maurya,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GP,5,
523,timetable,GP 516,Petroleum Geology and Petrophysics,I - Kumar Hemant Singh,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,GP,5,
524,timetable,GP 518,Process Geomorphology Remote Sensing and GIS,I - D. Ramakrish,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,GP,5,
525,timetable,GP 520,Project Work,I - Ad Singh,   FullSemester,,, 0,,,0,GP,5,
526,timetable,GS 318,Applied Geology for Civil Engineers,A - Vikram Vishal I - Prabhakar Naraga,   FullSemester,L1 Wed-XC-17:30:00-18:55:00,, 0,, Wed-XC-17:30:00-18:55:00,L1,GS,3,
527,timetable,GS 318,Applied Geology for Civil Engineers,A - Vikram Vishal I - Prabhakar Naraga,   FullSemester,X Wed-XC-17:30:00-18:55:00,, 0,,Wed-XC-17:30:00-18:55:00,0,GS,3,
528,timetable,GS 413,Structural Geology Lab,I - Soumyajit Mukherjee,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,GS,4,
529,timetable,GS 416,Petrology Lab,A - Banerjee Santanu A - Patel S.C. I - Sheth C Hetu,   FullSemester,L1 Mon-L1-14:00:00-16:55:00,, 0,, Mon-L1-14:00:00-16:55:00,L1,GS,4,
530,timetable,GS 422,Geomorphology Remote Sensing & GIS,I - D. Ramakrish,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,GS,4,
531,timetable,GS 430,Metamorphic Petrology,I - Patel S.C.,   FullSemester,1 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GS,4,
532,timetable,GS 433,Palaeontology Lab,I - Jahnavi Punekar,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,GS,4,
533,timetable,GS 434,Igneous Petrology and Volcanology,I - Sheth C Hetu,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,GS,4,
534,timetable,GS 436,Sedimentlogy,A - Banerjee Santanu I - Sudipta Dasgupta,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,GS,4,
535,timetable,GS 438,Economic and Mining Geology,A - Jadhav G.N. A - Pandalai H.S. I - Sakthi Sarava Chinnasamy,   FullSemester,2 Mon-1A-08:30:00-09:25:00 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-1A-08:30:00-09:25:00 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,GS,4,
536,timetable,GS 440,Geomorphology Remote Sensing and GIS lab,I - D. Ramakrish,   FullSemester,L2 Tue-L2-14:00:00-16:55:00,, 0,, Tue-L2-14:00:00-16:55:00,L2,GS,4,
537,timetable,GS 450,Geological field work,A - Sudipta Dasgupta I - Soumyajit Mukherjee,   FullSemester,,, 0,,,0,GS,4,
538,timetable,GS 519,Ore Petrography Lab,A - Jadhav G.N. I - Sakthi Sarava Chinnasamy,   FullSemester,L1 Mon-L1-14:00:00-16:55:00,, 0,, Mon-L1-14:00:00-16:55:00,L1,GS,5,
539,timetable,GS 530,Micropalaeontology,I - Jahnavi Punekar,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,GS,5,
540,timetable,GS 534,Tectonics and Crustal Evolution,I - Biswal T.K.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,GS,5,
541,timetable,GS 536,Nuclear Geology and Geochemical Prospecting,A - Mathew George I - Sakthi Sarava Chinnasamy,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,GS,5,
542,timetable,GS 538,Petroleum and Coal Geology,I - Banerjee Santanu,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,GS,5,
543,timetable,GS 540,Climate Geology,I - Biswal T.K.,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GS,5,
544,timetable,GS 541,Analytical Geochemistry Lab,I - Patel S.C.,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,GS,5,
545,timetable,GS 544,Mineral Beneficiation,I - Jadhav G.N.,   FullSemester,7 Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,, 0,,Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,7,GS,5,
546,timetable,GS 552,Geological Project,I - Sakthi Sarava Chinnasamy,   FullSemester,,, 0,,,0,GS,5,
547,timetable,GS 662,Petroliferous basins of India,A - Sudipta Dasgupta I - Jahnavi Punekar,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,GS,6,
548,timetable,GS 668,Nonlinear and Adaptive Data Analysis Techniques,I - E. Chandrasekhar,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,GS,6,
549,timetable,GS 672,Reservoir Sedimentology,A - Banerjee Santanu A - Sudipta Dasgupta I - Jahnavi Punekar,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,GS,6,
550,timetable,GS 676,Well Logging,I - Mohan G.,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,GS,6,
551,timetable,GS 687,Methods in Structural Geology,I - Malay Mukul,   FullSemester,L2 Tue-L2-14:00:00-16:55:00,, 0,, Tue-L2-14:00:00-16:55:00,L2,GS,6,
552,timetable,GS 706,Petrophysics,I - Kumar Hemant Singh,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,GS,7,
553,timetable,GS 792,Communication Skills -II,A - Malay Mukul I - E. Chandrasekhar,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,GS,7,
554,timetable,GS 796,II Stage Project,I - M. Radhakrishna,   FullSemester,,, 0,,,0,GS,7,
555,timetable,GS 798,II Stage Project,I - Jahnavi Punekar,   FullSemester,,, 0,,,0,GS,7,
556,timetable,GS 824,Pegmatology,I - Jadhav G.N.,   FullSemester,,, 0,,,0,GS,8,
557,timetable,GSS802,Seminar,I - Sheth C Hetu,   FullSemester,,, 0,,,0,GSS,8,
558,timetable,HS 101,Economics,A - Saptarshi Prosonno Ghosh A - Souvik Banerjee A - Subrato Banerjee I - Haripriya Gundimeda,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,HS,1,
559,timetable,HS 200,Environmental Studies,A - R.K. Panda I - Naraya K.,   FirstHalf,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00, S1, 0, View,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,HS,2,
560,timetable,HS 200,Environmental Studies,A - Ratikanta Panda I - Naraya K.,   SecondHalf,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00, S2, 0, View,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,HS,2,
561,timetable,HS 208,Approaches to Literaturers,A - Suddhaseel Sen I - Sharmila,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,HS,2, View
562,timetable,HS 208,Approaches to Literaturers,A - Suddhaseel Sen I - Sharmila,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,HS,2,
563,timetable,HS 210,Intermediate Microeconomics II,I - Saptarshi Prosonno Ghosh,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,HS,2, View
564,timetable,HS 212,Intermediate Macroeconomics II,A - Souvik Banerjee I - Trivedi Pushpa,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,HS,2, View
565,timetable,HS 214,Statistics II,I - Aditi Balkrishna Chaubal,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,HS,2, View
566,timetable,HS 216,Money and Banking,I - Pooja Padhi,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,HS,2, View
567,timetable,HS 302,International Economics II,I - Trivedi Pushpa,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,HS,3, View
568,timetable,HS 304,Development Economics II,I - Rama Pal,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,HS,3, View
569,timetable,HS 401,Introduction to Paninian Grammar,I - Kulkarni A Malhar,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 50,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,HS,4,
570,timetable,HS 405,Econometrics II,I - Tara S. Shaw,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,HS,4, View
571,timetable,HS 407,Econometrics II Lab,I - Tara S. Shaw,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,HS,4, View
572,timetable,HS 411,Indian Economy,I - Naraya K.,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,HS,4, View
573,timetable,HS 431,Reading Fiction,A - Ratheesh R. I - Shastri Sudha,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 50,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,HS,4,
574,timetable,HS 440,Industrial Economics,I - Subrato Banerjee,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 50,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,HS,4,
575,timetable,HS 448,Professional Ethics,I - Vikram Singh Sirola,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 50,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,HS,4,
576,timetable,HS 449,Capitalism : theories histories varieties,I - Anush Kapadia,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 50,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,HS,4,
577,timetable,HS 451,Cognition and Emotion,I - Rashmi Gupta,   FullSemester,,, 50,,,0,HS,4,
578,timetable,HS 457,Managerial Economics,I - Surajit Bhattacharya,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,HS,4,
579,timetable,HS 491,Contemporary Urban India; Sociological Perspective,I - Kushal Deb,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 50,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,HS,4,
580,Instructor information not avilable,HS 495,BS Project Stage I,,,,, 0,,,0,HS,4,
581,timetable,HS 497,BS Project Stage II,I - Trivedi Pushpa,   FullSemester,,, 0,,,0,HS,4, View
582,timetable,HS 502,Madhyamika Philosophy in the Buddhist Tradition,I - C.D. Sebastian,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,HS,5, View
583,timetable,HS 504,Western Philosophy in the Time of Crisis,I - Amrita Banerjee,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,HS,5, View
584,timetable,HS 506,Writing and Research in Philosophy,I - Siby K.George,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,HS,5, View
585,timetable,HS 602,Science & Technology in India,I - Ahonaa Roy,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 50,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,HS,6,
586,timetable,HS 606,Environmental Planning Development,I - Haripriya Gundimeda,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 50,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,HS,6,
587,timetable,HS 618,Introduction to Indian Astronomy,I - K. Ramasubramanian,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 66,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,HS,6,
